Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1113211711,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113211721,00000101,false,Rx,1,8,72,06,80,22,82,00,40,00,
1113212000,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113212010,1B00000E,true,Rx,1,8,0E,00,44,07,01,00,0E,00,
1113212286,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113212297,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1113237738,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113237749,0000012B,false,Rx,1,8,B4,19,80,10,00,00,00,00,
1113237978,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113237999,000003C0,false,Rx,1,4,70,0D,03,00,00,00,00,00,
1113238266,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113238277,00000658,false,Rx,1,8,62,0D,04,00,00,00,00,00,
1113238554,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113238566,00000107,false,Rx,1,8,8A,00,FE,CD,04,59,33,A3,
1113238842,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113238853,000003B5,false,Rx,1,8,86,FE,00,08,18,7D,18,00,
1113239130,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113239141,000000FD,false,Rx,1,8,87,E8,3F,80,9B,2C,00,00,
1113239419,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113239430,00000101,false,Rx,1,8,AE,08,7D,20,82,00,40,00,
1113239706,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113239717,000005F0,false,Rx,1,8,FD,00,64,00,00,7E,00,00,
1113264824,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113264835,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113265051,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113265062,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113265338,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113265349,000003D6,false,Rx,1,8,0D,00,00,00,00,00,20,00,
1113265626,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113265637,000005E1,false,Rx,1,8,A5,00,00,00,00,00,00,00,
1113265917,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113265928,00000040,false,Rx,1,8,5B,89,00,00,80,00,00,00,
1113266202,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113266213,00000520,false,Rx,1,8,42,02,00,0C,00,AF,02,00,
1113266490,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113266501,00000107,false,Rx,1,8,8A,00,FE,CE,04,59,B2,A3,
1113266778,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113266799,000000FD,false,Rx,1,8,8F,EA,3F,80,AC,2C,00,00,
1113292253,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113292264,00000101,false,Rx,1,8,95,0A,84,20,82,00,40,00,
1113292517,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113292528,17332810,true,Rx,1,6,C0,00,00,00,00,00,00,00,
1113292805,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113292816,00000658,false,Rx,1,8,F4,0E,04,00,00,00,00,00,
1113293093,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113293104,0000012B,false,Rx,1,8,01,1B,80,10,00,00,00,00,
1113293381,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113293391,00000647,false,Rx,1,8,B8,FD,FF,7F,00,00,00,D2,
1113293680,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113293690,000003C7,false,Rx,1,8,FD,10,28,00,00,30,80,00,
1113293957,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113293968,0000032A,false,Rx,1,8,E5,0D,00,00,00,02,00,00,
1113294245,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113294256,00000040,false,Rx,1,8,F7,8A,00,00,80,00,00,00,
1113319523,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113319534,0000030B,false,Rx,1,8,10,02,00,78,08,00,78,01,
1113319770,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113319781,0000030C,false,Rx,1,8,87,FE,3F,0C,A0,30,00,40,
1113320058,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113320069,0000031B,false,Rx,1,8,D0,02,78,43,00,39,12,00,
1113320346,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113320357,00000107,false,Rx,1,8,8A,00,FE,CE,84,59,3A,A5,
1113320637,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113320648,0000012B,false,Rx,1,8,44,1C,80,10,00,00,00,00,
1113320922,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113320934,000003E5,false,Rx,1,8,A6,12,00,00,00,00,00,00,
1113321210,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113321221,000003D5,false,Rx,1,8,21,02,00,00,00,00,00,00,
1113321498,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113321519,00000107,false,Rx,1,8,8A,00,FE,CE,04,59,BF,A5,
1113346938,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113346949,000003B5,false,Rx,1,8,86,FE,00,08,18,7D,18,00,
1113347203,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113347213,1B000046,true,Rx,1,8,46,00,04,01,01,00,00,00,
1113347491,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113347501,000000FD,false,Rx,1,8,4A,ED,3F,80,B7,2C,00,00,
1113347779,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113347790,000005E9,false,Rx,1,8,00,98,12,00,00,00,00,00,
1113348076,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113348087,00000101,false,Rx,1,8,73,0D,80,21,82,00,40,00,
1113348355,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113348367,17F00046,true,Rx,1,8,20,46,00,00,00,00,00,80,
1113348643,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113348653,00000668,false,Rx,1,8,02,00,00,43,00,00,6C,29,
1113348931,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113348941,000005A0,false,Rx,1,5,71,FD,83,20,78,00,00,00,
1113374110,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113374121,000003CE,false,Rx,1,8,02,00,0E,00,00,00,60,00,
1113374396,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113374407,000003CF,false,Rx,1,8,02,00,0E,00,00,00,60,01,
1113374684,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113374695,0000030C,false,Rx,1,8,E3,FF,3F,0C,A0,30,00,40,
1113374972,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113374983,000003DB,false,Rx,1,8,50,10,00,00,06,00,01,A5,
1113375273,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113375284,000003DC,false,Rx,1,8,E0,00,14,3A,00,08,00,00,
1113375548,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113375559,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1113375836,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113375847,00000107,false,Rx,1,8,8A,00,FE,CE,84,59,C8,A6,
1113376124,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113376136,000003EA,false,Rx,1,8,00,00,00,10,86,AA,AE,7B,
1113401547,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113401558,0000032A,false,Rx,1,8,2D,0F,00,00,00,02,00,00,
1113401790,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113401801,17332310,true,Rx,1,8,38,C2,03,01,23,00,04,03,
1113402079,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113402089,17330E10,true,Rx,1,3,33,84,0A,00,00,00,00,00,
1113402368,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113402378,17332210,true,Rx,1,8,38,82,03,00,22,00,03,00,
1113402655,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113402665,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1113402943,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113402953,0000031E,false,Rx,1,8,6B,EC,3F,00,00,00,00,00,
1113403231,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113403241,00000107,false,Rx,1,8,8B,00,FE,CE,84,59,45,A7,
1113403519,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113403529,00000107,false,Rx,1,8,8B,00,FE,CE,84,59,C2,A7,
1113428545,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113428555,17330F10,true,Rx,1,8,B0,12,43,DA,33,00,00,FF,
1113428828,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113428839,000003E5,false,Rx,1,8,F2,13,00,00,00,00,00,00,
1113429116,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113429127,000003D5,false,Rx,1,8,2D,03,00,00,00,00,00,00,
1113429404,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113429415,000000FD,false,Rx,1,8,30,E1,3F,80,D3,2C,00,00,
1113429695,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113429707,00000101,false,Rx,1,8,50,01,7F,1A,82,00,40,00,
1113429981,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113430001,000003DC,false,Rx,1,8,E0,00,04,3A,00,08,00,00,
1113430268,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113430279,0000030C,false,Rx,1,8,A1,F0,3F,0C,A0,30,00,40,
1113430556,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113430568,0000031E,false,Rx,1,8,C2,ED,3F,00,00,00,00,00,
1113456310,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113456321,00000324,false,Rx,1,8,9F,00,00,00,00,00,00,00,
1113456570,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113456581,17333410,true,Rx,1,3,3D,04,0A,00,00,00,00,00,
1113456858,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113456880,000003DA,false,Rx,1,8,22,00,00,D3,2C,54,00,00,
1113457146,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113457157,0000065A,false,Rx,1,8,00,00,00,00,00,00,3C,00,
1113457435,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113457446,000005E1,false,Rx,1,8,A5,00,00,00,00,00,00,00,
1113457722,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113457734,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113458010,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113458021,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113458298,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113458309,000003DB,false,Rx,1,8,50,10,00,00,06,00,01,A5,
1113483310,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113483321,000003DC,false,Rx,1,8,E0,00,D8,39,00,08,00,00,
1113483582,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113483593,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1113483870,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113483882,00000588,false,Rx,1,8,00,00,00,1E,02,00,00,00,
1113484159,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113484169,000005F4,false,Rx,1,8,00,00,00,00,80,00,00,00,
1113484449,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113484460,17F00073,true,Rx,1,8,20,73,00,00,00,FF,00,80,
1113484736,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113484747,00000650,false,Rx,1,8,01,1A,44,00,00,00,00,00,
1113485032,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113485043,00000107,false,Rx,1,8,8B,00,FE,CE,04,5A,39,A9,
1113485311,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113485321,0000012B,false,Rx,1,8,28,12,80,10,00,00,00,00,
1113510738,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113510749,000000FD,false,Rx,1,8,F0,E5,3F,80,E4,2C,00,00,
1113511002,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113511013,00000101,false,Rx,1,8,0C,05,84,1C,82,00,40,00,
1113511297,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113511309,00000116,false,Rx,1,8,E6,04,97,BD,66,88,25,FF,
1113511578,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113511599,00000394,false,Rx,1,8,B5,41,00,06,00,00,00,00,
1113511866,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113511877,000003BE,false,Rx,1,8,00,30,E6,01,88,80,0C,00,
1113512154,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113512166,00000040,false,Rx,1,8,48,8E,00,00,80,00,00,00,
1113512442,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113512453,0000030B,false,Rx,1,8,10,06,00,78,08,00,7A,01,
1113512730,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113512741,0000012B,false,Rx,1,8,70,13,80,10,00,00,00,00,
1113538176,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113538187,000003C0,false,Rx,1,4,74,00,03,00,00,00,00,00,
1113538436,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113538447,00000658,false,Rx,1,8,C2,03,04,00,00,00,00,00,
1113538723,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113538735,00000107,false,Rx,1,8,8B,00,FE,CE,04,5A,B0,AA,
1113539011,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113539021,000003B5,false,Rx,1,8,86,FE,00,08,18,7D,18,00,
1113539301,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113539312,1B000046,true,Rx,1,8,46,00,04,01,01,00,00,00,
1113539587,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113539599,000000FD,false,Rx,1,8,FB,E7,3F,80,EF,2C,00,00,
1113539875,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113539886,00000101,false,Rx,1,8,04,07,7E,1C,82,00,40,00,
1113540163,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113540173,000003D6,false,Rx,1,8,00,00,00,00,00,00,20,00,
1113565253,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113565264,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113565541,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113565552,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113565830,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113565841,1B000010,true,Rx,1,8,10,00,04,01,29,04,00,00,
1113566117,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113566128,00000040,false,Rx,1,8,2C,8F,00,00,80,00,00,00,
1113566405,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113566416,00000107,false,Rx,1,8,8B,00,FE,C3,84,5A,2D,AB,
1113566693,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113566704,0000030B,false,Rx,1,8,10,07,00,78,08,00,7A,01,
1113566981,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113566992,0000012B,false,Rx,1,8,F0,14,80,10,00,00,00,00,
1113567279,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113567290,00000101,false,Rx,1,8,8A,09,7E,1E,82,00,40,00,
1113592695,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113592705,00000658,false,Rx,1,8,B4,04,04,00,00,00,00,00,
1113592961,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113592971,0000012B,false,Rx,1,8,55,15,80,10,00,00,00,00,
1113593250,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113593261,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1113593537,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113593547,000003EA,false,Rx,1,8,00,00,00,10,46,A0,AC,7B,
1113593837,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113593849,0000032A,false,Rx,1,8,C3,03,00,00,00,02,00,00,
1113594114,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113594124,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1113594401,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113594411,0000031E,false,Rx,1,8,CD,E0,3F,00,00,00,00,00,
1113594689,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113594699,0000030C,false,Rx,1,8,0D,F3,3F,0C,A0,30,00,40,
1113620110,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113620121,0000030B,false,Rx,1,8,10,08,00,78,08,00,7B,01,
1113620392,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113620403,0000031B,false,Rx,1,8,CC,08,EE,43,00,F8,13,00,
1113620670,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113620682,000006B2,false,Rx,1,8,BE,B5,DE,50,41,16,D5,28,
1113620959,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113620979,000006B4,false,Rx,1,8,00,FB,A0,42,41,54,4D,42,
1113621247,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113621257,00000107,false,Rx,1,8,8B,00,FE,A1,84,5C,A7,AC,
1113621536,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113621546,0000012B,false,Rx,1,8,4C,16,80,10,00,00,00,00,
1113621823,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113621833,17330F10,true,Rx,1,8,43,FE,A9,00,00,03,80,00,
1113622111,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113622121,00000107,false,Rx,1,8,8B,00,FE,96,04,5D,25,AD,
1113647538,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113647549,000003B5,false,Rx,1,8,86,FE,00,08,18,7D,18,00,
1113647802,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113647813,000000FD,false,Rx,1,8,09,EC,3F,80,0B,2D,00,00,
1113648090,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113648101,00000101,false,Rx,1,8,51,0C,7E,1E,82,00,40,00,
1113648378,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113648389,00000394,false,Rx,1,8,FB,42,00,06,00,00,00,00,
1113648669,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113648680,0000032A,false,Rx,1,8,D0,04,00,00,00,02,00,00,
1113648954,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113648966,0000031E,false,Rx,1,8,07,E1,3F,00,00,00,00,00,
1113649242,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113649253,17330510,true,Rx,1,4,31,53,04,00,00,00,00,00,
1113649530,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113649541,000003CF,false,Rx,1,8,02,00,0E,00,00,00,60,01,
1113674639,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113674650,000003CE,false,Rx,1,8,02,00,0E,00,00,00,60,00,
1113674880,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113674891,00000583,false,Rx,1,8,00,10,05,00,00,00,54,00,
1113675162,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113675173,0000030C,false,Rx,1,8,1E,F4,3F,0C,A0,30,00,40,
1113675451,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113675462,000003DB,false,Rx,1,8,50,10,00,00,06,00,01,A5,
1113675738,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113675759,000003DC,false,Rx,1,8,E0,00,B2,35,00,08,00,00,
1113676026,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113676037,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1113676314,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113676325,00000107,false,Rx,1,8,8B,00,FE,7C,04,5E,22,AE,
1113676602,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113676613,0000032A,false,Rx,1,8,B4,05,00,00,00,02,00,00,
1113702396,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113702406,0000031E,false,Rx,1,8,BD,E2,3F,00,00,00,00,00,
1113702640,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113702650,00000107,false,Rx,1,8,8B,00,FE,73,04,5E,A8,AE,
1113702917,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113702928,000000FD,false,Rx,1,8,03,EF,3F,80,1C,2D,00,00,
1113703205,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113703216,00000101,false,Rx,1,8,4C,0F,7E,1E,82,0C,40,00,
1113703495,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113703506,00000116,false,Rx,1,8,1F,0E,C2,6A,FB,9A,6F,FF,
1113703781,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113703792,000003BE,false,Rx,1,8,00,30,E6,01,88,80,0C,00,
1113704069,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113704081,00000040,false,Rx,1,8,A6,82,00,00,80,00,00,00,
1113704357,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113704368,00000107,false,Rx,1,8,8B,00,FE,6A,84,5E,2E,AF,
1113729834,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113729845,000003E5,false,Rx,1,8,EB,16,00,00,00,00,00,00,
1113730110,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113730121,000003D5,false,Rx,1,8,99,06,00,00,00,00,00,00,
1113730400,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113730410,000000FD,false,Rx,1,8,1E,E0,3F,80,27,2D,00,00,
1113730686,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113730697,00000101,false,Rx,1,8,FA,00,7F,1E,82,0C,40,00,
1113730974,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113730985,000003DC,false,Rx,1,8,E0,00,98,34,00,08,00,00,
1113731263,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113731273,0000030C,false,Rx,1,8,7A,F5,3F,0C,A0,30,00,40,
1113731551,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113731561,000003C0,false,Rx,1,4,31,02,03,00,00,00,00,00,
1113731838,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113731850,0000031E,false,Rx,1,8,FF,E3,3F,00,00,00,00,00,
1113756910,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113756921,00000324,false,Rx,1,8,44,05,00,00,00,00,00,00,
1113757182,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113757193,000005F2,false,Rx,1,2,FD,00,00,00,00,00,00,00,
1113757471,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113757482,000003DA,false,Rx,1,8,22,00,00,33,2D,84,00,00,
1113757759,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113757769,000003D6,false,Rx,1,8,02,00,00,00,00,00,20,00,
1113758049,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113758060,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113758336,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113758346,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1113758632,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113758643,1B000010,true,Rx,1,8,10,00,04,01,29,04,00,00,
1113758911,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113758921,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1113783824,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113783835,00000107,false,Rx,1,8,8B,00,FE,59,84,5D,C0,B0,
1113784099,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113784110,000000FD,false,Rx,1,8,9D,E3,3F,80,33,2D,00,00,
1113784387,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113784399,00000101,false,Rx,1,8,56,03,7F,1D,82,18,40,00,
1113784675,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113784686,00000658,false,Rx,1,8,E5,08,04,00,00,00,00,00,
1113784963,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113784974,00000647,false,Rx,1,8,B8,FD,FF,7F,00,00,00,23,
1113785252,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113785263,0000030C,false,Rx,1,8,D6,F6,3F,0C,A0,30,00,40,
1113785539,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113785550,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1113785836,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113785848,000000FD,false,Rx,1,8,5A,E4,3F,80,43,2D,00,00,
1113811253,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113811264,00000101,false,Rx,1,8,D8,04,81,1E,82,18,40,00,
1113811493,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113811504,00000394,false,Rx,1,8,10,43,00,06,00,00,00,00,
1113811781,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113811792,1B00000E,true,Rx,1,8,0E,00,44,07,01,00,0E,00,
1113812079,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113812090,000003BE,false,Rx,1,8,00,30,E6,01,88,80,0C,00,
1113812359,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113812370,00000040,false,Rx,1,8,D1,84,00,00,80,00,00,00,
1113812645,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113812656,0000030B,false,Rx,1,8,10,0C,00,79,08,00,7C,01,
1113812934,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113812945,00000324,false,Rx,1,8,E8,06,00,00,00,00,00,00,
1113813221,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113813232,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1113838681,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113838692,0000012B,false,Rx,1,8,10,1D,80,10,00,00,00,00,
1113838940,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113838961,000003C0,false,Rx,1,4,84,03,03,00,00,00,00,00,
1113839228,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113839239,17330810,true,Rx,1,5,32,15,01,14,01,00,00,00,
1113839516,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113839527,00000658,false,Rx,1,8,47,09,04,00,00,00,00,00,
1113839804,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1113839815,00000107,false,Rx,1,8,8B,00,FE,41,04,5C,7F,B2,
